id,taxa__id,tags,mime_type,src,creator,date,place,gps,permission,source,comments,Name,canonicalName,GBIF_ID,GBIF_NAME,rank,kingdom,phylum,class_,order,family,genus,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey
02ef59893d51d1d4c79f8eea4266cec3,cyanotislanata,,image/jpeg,fl_Commelinaceae_Cyanotis_lanata_spcm_2004_433_Kubewel_50184_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyanotis lanata,Cyanotis lanata,5303394,Cyanotis lanata Benth.,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Cyanotis,6,7707728,196,553,2763195,2756532
5864397c74512a80a41a065fd278c812,cyanotislanata,flower;thumbnail2,,,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyanotis lanata,Cyanotis lanata,5303394,Cyanotis lanata Benth.,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Cyanotis,6,7707728,196,553,2763195,2756532
70afcfa407b1ea788c60aee903964cd0,cyanotislanata,,image/jpeg,fl_Commelinaceae_Cyanotis_lanata_spcm_2004_433_Kubewel_close_50184_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyanotis lanata,Cyanotis lanata,5303394,Cyanotis lanata Benth.,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Cyanotis,6,7707728,196,553,2763195,2756532
79977a716260c562ccf12e6b627e19d1,cyanotislanata,general;thumbnail1,image/jpeg,fl_Commelinaceae_Cyanotis_lanata_Beni_09_2011_50184_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyanotis lanata,Cyanotis lanata,5303394,Cyanotis lanata Benth.,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Cyanotis,6,7707728,196,553,2763195,2756532
897c5fff8ea879a1b08085ada4dbe257,cyanotislanata,,image/jpeg,fl_Commelinaceae_Cyanotis_lanata_Kundialang_09_2011_50184_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyanotis lanata,Cyanotis lanata,5303394,Cyanotis lanata Benth.,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Cyanotis,6,7707728,196,553,2763195,2756532
9e150aa0d136ce984aab822ea394f4a4,cyanotislanata,general;thumbnail4,image/jpeg,fl_Commelinaceae_Cyanotis_lanata_09_2011_50184_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyanotis lanata,Cyanotis lanata,5303394,Cyanotis lanata Benth.,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Cyanotis,6,7707728,196,553,2763195,2756532
f9fd6ef062ed649afbb9da9ce4d3b0c1,cyanotislanata,preserved;thumbnail3,image/jpeg,fl_Commelinaceae_Cyanotis_lanata_spcms_2004_433_and_432_Kubewel_50184_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyanotis lanata,Cyanotis lanata,5303394,Cyanotis lanata Benth.,SPECIES,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Cyanotis,6,7707728,196,553,2763195,2756532
a1bdc8bafc11b8d2b7d6dc85e00fcccd,cybister,general;thumbnail1,image/jpeg,Ins_Coleoptera_Dytiscidae_Cybister_sp_aquatic_Anda_spcm_2010_003_photo_HPA_60293_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cybister,Cybister,1038678,"Cybister Curtis, 1827",GENUS,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Cybister,1,54,216,1470,7824,1038678
a5a00092e3a86e4807e0c5b9995cf701,cybister,head;thumbnail2,image/jpeg,,cotinis,2010-03-21,"Topsail Beach, North Carolina, United States",34.373 -77.632,https://creativecommons.org/licenses/by-nc-sa/2.0/,https://www.flickr.com/photos/pcoin/5395995713/sizes/o/,title 'Predaceous diving beetle--detail',Cybister,Cybister,1038678,"Cybister Curtis, 1827",GENUS,Animalia,Arthropoda,Insecta,Coleoptera,Dytiscidae,Cybister,1,54,216,1470,7824,1038678
2d17a28fef352a938330979bcdb6036d,cymbopogoncaesiusgiganteus,general;thumbnail1,image/tiff,fl_Poaceae_Cymbopogon_caesius_subsp_giganteus_Hombori_50489_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon caesius giganteus,Cymbopogon caesius giganteus,4151098,Cymbopogon caesius subsp. giganteus (Chiov.) Sales,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
5c9d7b0facc3009cb9c173d9d4b25d86,cymbopogoncaesiusgiganteus,,image/jpeg,fl_Poaceae_Cymbopogon_caesius_subsp_giganteus_spcm_2010_024_Perge_50489_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon caesius giganteus,Cymbopogon caesius giganteus,4151098,Cymbopogon caesius subsp. giganteus (Chiov.) Sales,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
6fb2e6105c7758faf42f17ba87872f58,cymbopogoncaesiusgiganteus,,image/jpeg,fl_Poaceae_Cymbopogon_caesius_subsp_giganteus_Douentza_to_Walo_09_2011_entire_50489_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon caesius giganteus,Cymbopogon caesius giganteus,4151098,Cymbopogon caesius subsp. giganteus (Chiov.) Sales,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
84ca6af89fcce972d373ffba42af4ca7,cymbopogoncaesiusgiganteus,preserved;thumbnail4,image/jpeg,fl_Poaceae_Cymbopogon_caesius_subsp_giganteus_spcmn_unnumb_Boni_50489_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon caesius giganteus,Cymbopogon caesius giganteus,4151098,Cymbopogon caesius subsp. giganteus (Chiov.) Sales,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
9b174142bb2d6f1170dd64a6c7098a21,cymbopogoncaesiusgiganteus,,image/jpeg,fl_Poaceae_Cymbopogon_caesius_subsp_giganteus_Boussoumbou_10_2011_colony_50489_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon caesius giganteus,Cymbopogon caesius giganteus,4151098,Cymbopogon caesius subsp. giganteus (Chiov.) Sales,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
9b8f0b5f37c08f56bca14051b5d3c997,cymbopogoncaesiusgiganteus,,image/jpeg,fl_Poaceae_Cymbopogon_caesius_subsp_giganteus_Douentza_to_Walo_09_2011_spikes_50489_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon caesius giganteus,Cymbopogon caesius giganteus,4151098,Cymbopogon caesius subsp. giganteus (Chiov.) Sales,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
a30c69a1515b9d75e54e75c747efda98,cymbopogoncaesiusgiganteus,leaf;thumbnail3,image/jpeg,fl_Poaceae_Cymbopogon_caesius_subsp_giganteus_Anda_Aug_07_Nanga_saso_lf_50489_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon caesius giganteus,Cymbopogon caesius giganteus,4151098,Cymbopogon caesius subsp. giganteus (Chiov.) Sales,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
c61914ecff5052eb8e6f7f3ca00e862a,cymbopogoncaesiusgiganteus,seed;thumbnail2,image/jpeg,fl_Poaceae_Cymbopogon_caesius_subsp_giganteus_Boussoumbou_10_2011_spike_50489_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon caesius giganteus,Cymbopogon caesius giganteus,4151098,Cymbopogon caesius subsp. giganteus (Chiov.) Sales,SUBSPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
122b4de81cf6cc66e34fc80040badbe0,cymbopogonschoenanthus,general;thumbnail1,image/tiff,fl_Poaceae_Cymbopogon_schoenanthus_Hombori_50490_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cymbopogon schoenanthus,Cymbopogon schoenanthus,2705269,Cymbopogon schoenanthus Spreng.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
65320ac04b4d1c8761ed01ff3574578d,cymbopogonschoenanthus,preserved;thumbnail3,image/jpeg,,Edinburgh!,2010-01-26,Orient,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/16062693,&nbsp;        Cymbopogon schoenanthus (L.) Spreng. (Gramineae).&nbsp;        Image of herbarium specimen held at Royal Botanic Garden Edinburgh (E).&nbsp;        Specimen barcode number E00361016.&nbsp;        Specimen collected from: Orient.&nbsp;        &nbsp;        This is a low resolution version of the image.&nbsp;,Cymbopogon schoenanthus,Cymbopogon schoenanthus,2705269,Cymbopogon schoenanthus Spreng.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
6933a6b7b70b4df5e39995092c1fc2d6,cymbopogonschoenanthus,thumbnail2,image/jpeg,,Jose Hernandez,,,,http://creativecommons.org/publicdomain/mark/1.0/,http://media.eol.org/data_objects/1382218,,Cymbopogon schoenanthus,Cymbopogon schoenanthus,2705269,Cymbopogon schoenanthus Spreng.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,6,7707728,196,1369,3073,2705264
7baa1c02a5eb9f45a21cdd1fbd9aca82,cynanchumhastifolium,preserved;thumbnail2,image/jpeg,fl_Apocynaceae_Cynanchum_hastifolium_spcm_Kikara_fr_50066_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynanchum hastifolium,Cynanchum hastifolium,7312422,Cynanchum hastifolium N.E.Br.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
fb444ed94a75c436a468cb8db6e94618,cynanchumhastifolium,preserved;general;thumbnail1,image/jpeg,fl_Apocynaceae_Cynanchum_hastifolium_spcm_2004_380_Adia_50066_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynanchum hastifolium,Cynanchum hastifolium,7312422,Cynanchum hastifolium N.E.Br.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
6e43ae911fdf1d95bd5534677f5fa8ed,cynanchumviminale,flower;thumbnail3,image/jpeg,https://lingweb.eva.mpg.de/tsammalex/images/9/94/SarcostemmaViminale01.jpg,Ton Rulkens,2010-03-22,"Chimoio town, Mozambique",,http://creativecommons.org/licenses/by-sa/2.0/deed.en,http://en.wikipedia.org/wiki/File:Sarcostemma_viminale_1.jpg,,Cynanchum viminale,Cynanchum viminale,7504382,Cynanchum viminale L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
b1fc52018762d3f60b49f70fc26bd36e,cynanchumviminale,general;thumbnail1,image/jpeg,,Research Institute Senckenberg,,"Malawi, Lilongwe (Central Plateau), Bunda",,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957330,,Cynanchum viminale,Cynanchum viminale,7504382,Cynanchum viminale L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
d0ae88e54b8c8a88e2aca45430ba0fe8,cynanchumviminale,flower,,,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynanchum viminale,Cynanchum viminale,7504382,Cynanchum viminale L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
e722ab77106251af07b450f98a742d32,cynanchumviminale,flower ,image/tiff,fl_Apocynaceae_Cynanchus_viminale_Kikara_fl_closeup_50074_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynanchum viminale,Cynanchum viminale,7504382,Cynanchum viminale L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
e7af3a05621e4a3d290be1a32eab018b,cynanchumviminale,flower;thumbnail2,image/jpeg,,Bart Wursten,,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19245220,Species: Sarcostemma viminale (L.) R. Br.<br /> subsp. viminale  Date: 2004-11-27 Location: Domboshawa Habitat: In small vegetation islands on bare granite hill,Cynanchum viminale,Cynanchum viminale,7504382,Cynanchum viminale L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
ecc640bcd0b3518f288f3efc193d3a9b,cynanchumviminale,general;thumbnail4,image/tiff,fl_Apocynaceae_Cynanchus_viminale_Kikara_entire_50074_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynanchum viminale,Cynanchum viminale,7504382,Cynanchum viminale L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
0b4baba7e6718bb311f88f9192402382,cynodondactylon,general;thumbnail1,image/tiff,fl_Poaceae_Cynodon_dactylon_Hombori_50516_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynodon dactylon,Cynodon dactylon,6109637,Cynodon dactylon (L.) Pers.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,6,7707728,196,1369,3073,2703525
2d5b42427b4ec5aa5a37ef4c99f3a7dc,cynodondactylon,flower;thumbnail2,,,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynodon dactylon,Cynodon dactylon,6109637,Cynodon dactylon (L.) Pers.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,6,7707728,196,1369,3073,2703525
4349eb8b27db67ddd0e8e3d71ffcc213,cynodondactylon,thumbnail4,image/jpeg,,inaturalist,2013-06-04,,,http://creativecommons.org/licenses/by/3.0/,http://media.eol.org/data_objects/25084367,"One of many wild grasses I pulled last week around Pasadena. Took pictures later, while waiting for a meeting to begin, hence the background.",Cynodon dactylon,Cynodon dactylon,6109637,Cynodon dactylon (L.) Pers.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,6,7707728,196,1369,3073,2703525
824ff2ea1f105a24642742b9a390778e,cynodondactylon,,image/jpeg,fl_Poaceae_Cynodon_dactylon_Walo_09_2011_turf_50516_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynodon dactylon,Cynodon dactylon,6109637,Cynodon dactylon (L.) Pers.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,6,7707728,196,1369,3073,2703525
a8ecb6a9fb6c51b47a04e48da8ffefdf,cynodondactylon,,image/jpeg,fl_Poaceae_Cynodon_dactylon_spcm_2006_unnumb_Beni_50516_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynodon dactylon,Cynodon dactylon,6109637,Cynodon dactylon (L.) Pers.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,6,7707728,196,1369,3073,2703525
adb7243345d570e5eea739ec4e8e8628,cynodondactylon,preserved;thumbnail3,image/jpeg,fl_Poaceae_Cynodon_dactylon_spcm_2004_unnumb_Douentza_50516_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynodon dactylon,Cynodon dactylon,6109637,Cynodon dactylon (L.) Pers.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,6,7707728,196,1369,3073,2703525
ba39cd7de902140f4892426484928bfd,cynodondactylon,,image/jpeg,fl_Poaceae_Cynodon_dactylon_Anda_2007_50516_JH.jpg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynodon dactylon,Cynodon dactylon,6109637,Cynodon dactylon (L.) Pers.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,6,7707728,196,1369,3073,2703525
dd98d7d1c52ca041889da7df50d05c18,cynodondactylon,,image/tiff,fl_Poaceae_Cynodon_dactylon_Ansongo_50516_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cynodon dactylon,Cynodon dactylon,6109637,Cynodon dactylon (L.) Pers.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cynodon,6,7707728,196,1369,3073,2703525
10d138cc86f67f506b1907f0c0207cfb,cyperusamabilis,preserved;thumbnail3,image/jpeg,fl_Cyperaceae_Cyperus_amabilis_spcm_2004_496_Tupere_50233_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus amabilis,Cyperus amabilis,2716444,Cyperus amabilis Vahl,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
515fe489126c9131ee9233384fb630be,cyperusamabilis,preserved;thumbnail1,image/jpeg,fl_Cyperaceae_Cyperus_amabilis_spcm_Niger_CIRAD_Montp_fl_50233_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus amabilis,Cyperus amabilis,2716444,Cyperus amabilis Vahl,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
90c3433348db56faeca71acec1672f68,cyperusamabilis,preserved;thumbnail4,image/jpeg,fl_Cyperaceae_Cyperus_amabilis_spcm_Niger_Montp_50233_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus amabilis,Cyperus amabilis,2716444,Cyperus amabilis Vahl,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
e208e657842c9772aef39fcb41af81de,cyperusamabilis,preserved;thumbnail2,image/jpeg,fl_Cyperaceae_Cyperus_amabilis_spcm_2004_497_Tupere_50233_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus amabilis,Cyperus amabilis,2716444,Cyperus amabilis Vahl,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
54bec39131f9dd7bb1bf6a4365932241,cyperusarticulatus,general;preserved;thumbnail1,image/jpeg,fl_Cyperaceae_Cyperus_articulatus_spcm_2005_505_Adia_50234_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus articulatus,Cyperus articulatus,2713638,Cyperus articulatus L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
73f6d1d4f369612aaea54e1e73c93fbd,cyperusarticulatus,thumbnail3,image/jpeg,fl_Cyperaceae_Cyperus_articulatus_necklace_of_tubers_50234_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus articulatus,Cyperus articulatus,2713638,Cyperus articulatus L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
7fb9cef40ed3029acf28e9feedafe682,cyperusarticulatus,,image/jpeg,fl_Cyperaceae_Cyperus_articulatus_spcm_Chad_close_CIRAD_Montp_50234_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus articulatus,Cyperus articulatus,2713638,Cyperus articulatus L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
e0c7c4edca9e40ef07813b2b55818b5c,cyperusarticulatus,preserved;thumbnail2,image/jpeg,fl_Cyperaceae_Cyperus_articulatus_spcm_Chad_CIRAD_Montp_50234_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus articulatus,Cyperus articulatus,2713638,Cyperus articulatus L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
487fa7365a6f6ae6e2d7d32e00a09095,cyperusesculentus,general;preserved;thumbnail1,image/jpeg,fl_Cyperaceae_Cyperus_esculentus_spcm_Chad_CIRAD_Montp_50236_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus esculentus,Cyperus esculentus,2716226,Cyperus esculentus L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
54f7fdf1b99eae04f72ea9fff8baaf46,cyperusesculentus,flower;preserved;thumbnail2,image/jpeg,fl_Cyperaceae_Cyperus_esculentus_spcm_Chad_fl_CIRAD_Montp_50236_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus esculentus,Cyperus esculentus,2716226,Cyperus esculentus L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
a82795bd61fc62a054ef6810a8f7428f,cyperusesculentus,thumbnail4,image/tiff,,USDA NRCS PLANTS Database,,,,http://creativecommons.org/publicdomain/mark/1.0/,http://media.eol.org/data_objects/1382296,,Cyperus esculentus,Cyperus esculentus,2716226,Cyperus esculentus L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
e051ca1183598080a6359fa61cc01a8f,cyperusesculentus,thumbnail3,image/jpeg,,USDA NRCS PLANTS Database,,,,http://creativecommons.org/publicdomain/mark/1.0/,http://media.eol.org/data_objects/1382297,,Cyperus esculentus,Cyperus esculentus,2716226,Cyperus esculentus L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
085fd3ff0111e093ff4bc47a7d4f1521,cyperusiria,general;preserved;thumbnail1,image/jpeg,fl_Cyperaceae_Cyperus_iria_spcm_Senegal_CIRAD_Montp_50237_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus iria,Cyperus iria,2715729,Cyperus iria L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
3645ab83b2df9d8478e40bb46a75573f,cyperusiria,thumbnail2,image/jpeg,fl_Cyperaceae_Cyperus_iria_spcm_Senegal_fl_close_CIRAD_Montp_50237_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus iria,Cyperus iria,2715729,Cyperus iria L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
97bbbcf191098484cd8d9a08ea12a988,cyperusiria,thumbnail4,image/jpeg,fl_Cyperaceae_Cyperus_iria_spcm_2004_500_Tupere_50237_JH.JPG,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus iria,Cyperus iria,2715729,Cyperus iria L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
bd3f27195ec3bbd25b6cc1546f8a5049,cyperusiria,thumbnail3,image/tiff,,USDA NRCS PLANTS Database,,,,http://creativecommons.org/publicdomain/mark/1.0/,http://media.eol.org/data_objects/1382313,,Cyperus iria,Cyperus iria,2715729,Cyperus iria L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
0fbb94e99f408bc7203808291d3c2466,cyperusmaculatus,general;thumbnail1,image/tiff,fl_Cyperaceae_Cyperus_maculatus_Gao_50238_JH.tif,Jeff Heath and the Dogon and Bangime Languages Project,2011,,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,,Cyperus maculatus,Cyperus maculatus,2715867,Cyperus maculatus Boeckeler,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,6,7707728,196,1369,7708,2713455
